date;rua;numero;bairro;condominio;price;area;price_by_sqm;condominium_fee;iptu;rooms;bathrooms;garage;agent;agent_number;latitude;longitude;property_d;url
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1350000;55;24.545;R$625 ;R$197 ;1;1;2;Mautone Imoveis;(11) 4861-4200 ;-23.591.757;-46.683.778;74499612;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-55m2-venda-RS1350000-id-74499612/
25/07/17;Jaques FÌ©lix;;Vila Nova Conceição;;2450000;142;17.253;R$2.000 ;R$620 ;4;;2;Imob;(11) 3355-7373 ;-23.591.721;-46.671.304;72903127;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-142m2-venda-RS2450000-id-72903127/
25/07/17;Doutor SodrÌ©;;Vila Nova Conceição;Condomínio Asas de Butterfly ;1450000;106;13.679;R$780 ;R$246 ;2;2;2;MilÌ»nio Imóveis;(11) 4113-1580 ;-23.591.943;-46.674.265;57671786;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-106m2-venda-RS1450000-id-57671786/
25/07/17;Presidente Juscelino Kubitschek;;Vila Nova Conceição;;1680000;80;21.000;;;2;1;2;Todos Em 1;(11) 2222-1718 ;-23.590.169;-46.680.493;83250034;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1680000-id-83250034/
25/07/17;Visconde da Luz;;Vila Nova Conceição;Condomínio Plaza AtheneÌ© Residence ;1095000;139;7.877;R$2.200 ;R$425 ;1;2;2;Realton Imóveis SA;(11) 3050-1440 ;-23.594.066;-46.676.206;83381276;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-139m2-venda-RS1095000-id-83381276/
25/07/17;Coronel Artude Paula Ferreira;132;Vila Nova Conceição;Condomínio Maison Jacqueline ;5000000;311;16.077;R$3.600 ;;4;6;4;MilÌ»nio Imóveis;(11) 4113-1580 ;-23.596.842;-46.670.014;57670076;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-311m2-venda-RS5000000-id-57670076/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;;1025000;79;12.974;;;3;2;1;Coelho da Fonseca - Vila Nova ConceiÌ¤Ì£o;(11) 3169-8000 ;-23.590.619;-46.668.296;83182406;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-79m2-venda-RS1025000-id-83182406/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;560000;40;14.000;R$890 ;R$80 ;1;1;1;Local Imóveis - Jardins;(11) 3065-0555 ;-23.594.289;-46.669.601;82118604;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-40m2-venda-RS560000-id-82118604/
25/07/17;Diogo Jacome;;Vila Nova Conceição;;3800000;200;19.000;R$1.100 ;;3;;3;ARAKI Imóveis;(11) 5079-8243 ;-23.594.812;-4.666.639;73416402;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-200m2-venda-RS3800000-id-73416402/
25/07/17;Inhambu;;Vila Nova Conceição;Condomínio Gran Parc Vila Nova ;7800000;285;27.368;;;4;4;5;CS Negócios;(11) 2659-8259 ;-23.596.575;-46.664.292;59486018;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-285m2-venda-RS7800000-id-59486018/
25/07/17;Coronel Artude Paula Ferreira;;Vila Nova Conceição;Condomínio Loose In Vila Nova ;504000;36;14.000;R$836 ;R$100 ;1;1;1;Practical;(11) 5532-8100 ;-23.596.244;-46.669.762;74134847;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-36m2-venda-RS504000-id-74134847/
25/07/17;JoÌ£o Cachoeira;;Vila Nova Conceição;Condomínio MansÌµes Florentinas ;885000;84;10.535;R$700 ;R$50 ;2;2;1;Realton Imóveis SA;(11) 3050-1440 ;-23.587.903;-46.677.079;83377752;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-84m2-venda-RS885000-id-83377752/
25/07/17;Jerusalem;;Vila Nova Conceição;Condomínio Scliar ;3720000;250;14.880;R$2.700 ;;3;;3;CS Negócios;(11) 2659-8259 ;-23.594.838;-4.666.968;63494137;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-250m2-venda-RS3720000-id-63494137/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;1000000;79;12.658;R$648 ;R$2.200 ;1;2;1;UP Real Estate;(11) 4117-1741 ;-2.359.758;-46.671.641;76478785;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-79m2-venda-RS1000000-id-76478785/
25/07/17;ComendadoMiguel Calfat;;Vila Nova Conceição;;600000;;;R$653 ;R$1.440 ;2;1;1;Barbosa Imóveis;(11) 5511-9000 ;-23.593.066;-46.675.882;80768843;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-venda-RS600000-id-80768843/
25/07/17;Clodomiro Amazonas;;Vila Nova Conceição;Condomínio Limited Itaim ;1150000;70;16.428;;;1;1;2;Realton Imóveis SA;(11) 3050-1440 ;-23.588.812;-46.679.016;83672680;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1150000-id-83672680/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1762491;82;21.493;R$935 ;R$329 ;2;2;2;Jaime Imobiliária;(11) 3823-3545 ;-23.591.757;-46.683.778;83356834;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-82m2-venda-RS1762491-id-83356834/
25/07/17;HÌ©lio Pellegrino;374;Vila Nova Conceição;Condomínio PraÌ¤a Vila Nova ;11900000;534;22.284;;;4;1;7;Baroni Imóveis;(11) 5053-7099 ;-23.597.315;-46.668.746;69121932;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-534m2-venda-RS11900000-id-69121932/
25/07/17;Baltazada Veiga;589;Vila Nova Conceição;Condomínio Saint Charles ;850000;70;12.142;R$1.900 ;R$200 ;2;2;1;WT Consultoria de Imóveis;(11) 5052-4054 ;-23.594.115;-466.719;67955477;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS850000-id-67955477/
25/07/17;Domingos Fernandes;;Vila Nova Conceição;;9500000;295;32.203;;;4;4;4;Coelho da Fonseca - Vila Nova ConceiÌ¤Ì£o;(11) 3169-8000 ;-23.592.257;-46.668.961;58920281;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-295m2-venda-RS9500000-id-58920281/
25/07/17;HÌ©lio Pellegrino;374;Vila Nova Conceição;Condomínio PraÌ¤a Vila Nova ;12000000;534;22.471;R$5.500 ;;4;;7;Moraes Reis Imóveis & Associados;(11) 2339-2985 ;-23.597.315;-46.668.746;69925787;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-534m2-venda-RS12000000-id-69925787/
25/07/17;Coronel Artude Paula Ferreira;227;Vila Nova Conceição;Condomínio Villa Nuova ;7600000;357;21.288;R$4.000 ;R$18.000 ;4;;5;COLETTA REALTY;(11) 2883-5611 ;-23.597.027;-46.670.039;70992954;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS7600000-id-70992954/
25/07/17;Marcos Lopes;;Vila Nova Conceição;Condomínio Villa D Este ;1190000;118;10.084;R$1.190 ;R$3.500 ;3;1;1;Baroni Imóveis;(11) 5053-7099 ;-23.596.333;-46.671.163;56296549;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-118m2-venda-RS1190000-id-56296549/
25/07/17;Afonso Braz;;Vila Nova Conceição;;990000;108;9.166;R$650 ;R$250 ;1;2;1;Local Imóveis - Jardins;(11) 3065-0555 ;-23.595.506;-4.666.846;82042696;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-108m2-venda-RS990000-id-82042696/
25/07/17;DoutoEduardo de Souza Aranha;;Vila Nova Conceição;Condomínio Escocia ;780000;92;8.478;;R$48 ;3;2;1;Lello - Jardins / Vendas;(11) 3888-1944 ;-23.588.122;-46.673.038;81119494;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-92m2-venda-RS780000-id-81119494/
25/07/17;Afonso Braz;;Vila Nova Conceição;;8600000;360;23.888;R$6.200 ;R$2.730 ;4;;5;Imob;(11) 3355-7373 ;-23.595.506;-4.666.846;68828125;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-360m2-venda-RS8600000-id-68828125/
25/07/17;Presidente Juscelino Kubitschek;;Vila Nova Conceição;;1091870;54;20.219;;;1;1;1;CMB Imóveis;0800-500-1515 ;-23.590.169;-46.680.493;81535556;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1091870-id-81535556/
25/07/17;Coronel Joaquim Ferreira LÌ«bo;;Vila Nova Conceição;;577200;30;19.240;;;1;1;1;Village Consultoria;(11) 98172-7308 ;-23.593.268;-4.668.208;83578756;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-30m2-venda-RS577200-id-83578756/
25/07/17;Monte AprazÌ_vel;;Vila Nova Conceição;Condomínio Montreal ;620000;37;16.756;R$985 ;R$93 ;1;1;1;Carlos Jaess;(11) 98350-9345 ;-23.596.769;-46.670.518;71083057;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-37m2-venda-RS620000-id-71083057/
25/07/17;Coronel Artude Paula Ferreira;;Vila Nova Conceição;;7035000;357;19.705;R$4.000 ;R$1.666 ;4;6;5;Nokkel;(11) 4175-1000 ;-23.596.647;-4.666.999;54062557;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-357m2-venda-RS7035000-id-54062557/
25/07/17;Monte AprazÌ_vel;;Vila Nova Conceição;Condomínio Montreal ;498000;38;13.105;R$1.280 ;R$98 ;1;1;1;Bamberg Brokers;(11) 5522-8000 ;-23.596.769;-46.670.518;77436714;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-38m2-venda-RS498000-id-77436714/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;1250000;54;23.148;R$614 ;R$194 ;1;2;1;Mautone Imoveis;(11) 4861-4200 ;-23.591.757;-46.683.778;76090124;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS1250000-id-76090124/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;;1070000;85;12.588;R$740 ;R$120 ;2;3;1;Lopes Itaim;(11) 2627-4990 ;-23.590.619;-46.668.296;73336821;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-85m2-venda-RS1070000-id-73336821/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;1676325;92;18.220;;R$461 ;2;2;2;LGV Consultoria de Imóveis;(11) 99908-9437 ;-23.596.674;-46.671.116;83070538;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-92m2-venda-RS1676325-id-83070538/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;Condomínio EDIFICIO THE FIRST PLACE ;500000;40;12.500;R$879 ;R$10 ;1;1;1;Prandato Imóveis;(11) 5096-4141 ;-2.359.387;-46.672.352;69972749;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-40m2-venda-RS500000-id-69972749/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;1300000;86;15.116;R$700 ;;3;2;1;Lopes Erwin Maack;(11) 5694-2222 ;-23.596.388;-46.670.728;70521095;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-86m2-venda-RS1300000-id-70521095/
25/07/17;Diogo Jacome;554;Vila Nova Conceição;Condomínio Diogo Home Boutique ;1650000;78;21.153;R$2.500 ;R$450 ;1;2;2;Bossa Nova Sotheby's International Realty;(11) 3061-0000 ;-23.596.784;-46.667.638;80032370;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1650000-id-80032370/
25/07/17;Inajaroba;;Vila Nova Conceição;;6976000;402;17.353;;;4;1;5;STB Imóveis;(11) 3078-1200 ;-23.596.832;-46.665.415;78953292;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-402m2-venda-RS6976000-id-78953292/
25/07/17;Visconde da Luz;;Vila Nova Conceição;Condomínio Cosmos ;1600000;180;8.888;R$1.700 ;;4;6;2;Prandato Imóveis;(11) 5096-4141 ;-23.593.779;-4.667.569;48217015;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS1600000-id-48217015/
25/07/17;Santo Amaro;;Vila Nova Conceição;Condomínio SEM NOME ;583000;80;7.287;R$1.000 ;;2;2;1;Immobili;(11) 2365-8065 ;-23.603.352;-46.674.775;81837638;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-venda-RS583000-id-81837638/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;Condomínio EDIFICIO THE FIRST PLACE ;460000;38;12.105;R$760 ;;1;1;1;Realton Imóveis SA;(11) 3050-1440 ;-2.359.387;-46.672.352;83375432;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-38m2-venda-RS460000-id-83375432/
25/07/17;Afonso Braz;;Vila Nova Conceição;Condomínio PraÌ¤a de MilÌ£o ;6155000;280;21.982;R$3.000 ;R$1.250 ;4;6;4;Imoveis Tofaneli;(11) 2925-8909 ;-23.595.976;-46.665.426;68227294;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-280m2-venda-RS6155000-id-68227294/
25/07/17;Baltazada Veiga;;Vila Nova Conceição;;450000;37;12.162;R$880 ;R$94 ;1;1;1;Anauate Chaccur Assessoria em Imóveis;(11) 3889-2400 ;-23.594.289;-46.669.601;71950551;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-37m2-venda-RS450000-id-71950551/
25/07/17;Santo Amaro;;Vila Nova Conceição;Condomínio Vila Rica ;540000;63;8.571;R$436 ;;1;1;;Immobili;(11) 2365-8065 ;-23.589.901;-46.672.123;81837676;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-63m2-venda-RS540000-id-81837676/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;;6203645;251;24.715;;;4;4;4;Paulo Hoffmann Imóveis;(11) 3386-3535 ;-23.590.619;-46.668.296;82195210;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-251m2-venda-RS6203645-id-82195210/
25/07/17;do CafÌ©;;Vila Nova Conceição;;353473;45;7.854;;;1;1;1;Village Consultoria;(11) 98172-7308 ;-23.633.413;-46.638.511;81811857;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-45m2-venda-RS353473-id-81811857/
25/07/17;HÌ©lio Pellegrino;;Vila Nova Conceição;;30000000;1683;17.825;;;4;8;14;Coelho da Fonseca - Vila Nova ConceiÌ¤Ì£o;(11) 3169-8000 ;-23.598.309;-46.672.616;77316286;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-1683m2-venda-RS30000000-id-77316286/
25/07/17;Presidente Juscelino Kubitschek;1545;Vila Nova Conceição;Condomínio Horizonte Home And Office ;936750;54;17.347;R$610 ;;1;;1;Sh Prime - Negócios Imobiliários;(11) 5171-0060 ;-23.591.757;-46.683.778;82594324;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-54m2-venda-RS936750-id-82594324/
25/07/17;HÌ©lio Pellegrino;;Vila Nova Conceição;;14000000;534;26.217;;;4;4;7;Coelho da Fonseca - Private Brokers;(11) 3087-8000 ;-23.598.309;-46.672.616;57984209;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-534m2-venda-RS14000000-id-57984209/
25/07/17;Presidente Juscelino Kubitschek;;Vila Nova Conceição;;1202041;66;18.212;;;2;1;2;Ana Augusta;(11) 99144-4971 ;-23.590.169;-46.680.493;82942545;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-66m2-venda-RS1202041-id-82942545/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;1200000;71;16.901;R$510 ;R$100 ;1;2;1;Local Imóveis - Jardins;(11) 3065-0555 ;-23.596.674;-46.671.116;83262609;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-71m2-venda-RS1200000-id-83262609/
25/07/17;Domingos Fernandes;;Vila Nova Conceição;Condomínio Ever Green ;10000000;300;33.333;R$2.500 ;;4;4;4;Century21- Diamante;(11) 3578-5444 ;-2.359.207;-46.669.532;71663210;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-300m2-venda-RS10000000-id-71663210/
25/07/17;Diogo Jacome;;Vila Nova Conceição;Condomínio The Blue Loft ;1175000;74;15.878;R$1.322 ;R$221 ;2;;;ROBOTTON & ASSOCIADOS CONSULTORES IMOBILIARIOS LTDA;(11) 5561-4142 ;-23.599.884;-46.669.608;76428880;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-74m2-venda-RS1175000-id-76428880/
25/07/17;Domingos Fernandes;;Vila Nova Conceição;Condomínio TREVIGLIA ;1600000;130;12.307;R$1.000 ;R$240 ;3;2;1;Century21- Diamante;(11) 3578-5444 ;-2.359.174;-466.719;67848586;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-130m2-venda-RS1600000-id-67848586/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;Condomínio REBECA ;2850000;212;13.443;R$2.550 ;R$5.210 ;4;1;2;Baroni Imóveis;(11) 5053-7099 ;-23.589.559;-46.670.742;71857954;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-212m2-venda-RS2850000-id-71857954/
25/07/17;ComendadoMiguel Calfat;;Vila Nova Conceição;;485000;56;8.660;R$630 ;;2;1;1;Invest Pronto Imóveis;(11) 2276-0739 ;-23.593.066;-46.675.882;79389034;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-56m2-venda-RS485000-id-79389034/
25/07/17;Diogo Jacome;;Vila Nova Conceição;Condomínio Upscale ;3400000;157;21.656;R$2.163 ;R$853 ;2;3;3;Century21- Diamante;(11) 3578-5444 ;-23.596.344;-46.667.467;79968217;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-157m2-venda-RS3400000-id-79968217/
25/07/17;Jaques FÌ©lix;;Vila Nova Conceição;;9200000;350;26.285;;;2;4;4;Coelho da Fonseca - Private Brokers;(11) 3087-8000 ;-23.591.721;-46.671.304;64296613;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-350m2-venda-RS9200000-id-64296613/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;;2950000;163;18.098;R$1.522 ;R$734 ;2;4;3;LLOYDE IMOVEIS;(11) 96163-7380 ;-23.591.782;-46.672.733;78886076;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-163m2-venda-RS2950000-id-78886076/
25/07/17;Clodomiro Amazonas;;Vila Nova Conceição;Condomínio Limited Itaim ;1000000;70;14.285;R$1.090 ;R$240 ;1;1;2;Bike Imóveis;(11) 2361-2766 ;-23.588.812;-46.679.016;77588647;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1000000-id-77588647/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;;26000000;753;34.528;R$10.500 ;R$3.250 ;5;8;8;Lopes VNC;(11) 3638-9999 ;-23.590.619;-46.668.296;75811919;https://www.vivareal.com.br/imovel/apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-753m2-venda-RS26000000-id-75811919/
25/07/17;JoÌ£o Cachoeira;;Vila Nova Conceição;;850000;75;11.333;;;2;2;1;MARIA DE FATIMA PEREIRA;(11) 99983-3755 ;-23.588.181;-46.676.707;82690875;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-75m2-venda-RS850000-id-82690875/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;1100000;107;10.280;R$1.157 ;R$325 ;2;;1;Anglo Americana Imóveis;(11) 3887-4555 ;-23.596.122;-46.670.857;83711366;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-107m2-venda-RS1100000-id-83711366/
25/07/17;Marcos Lopes;;Vila Nova Conceição;;7200000;293;24.573;;;4;5;5;Coelho da Fonseca - Alto de Pinheiros;(11) 3026-7000 ;-23.596.674;-46.671.116;72164941;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-293m2-venda-RS7200000-id-72164941/
25/07/17;Marcos Lopes;;Vila Nova Conceição;Condomínio Solar de ItapoÌ£ ;850000;88;9.659;R$730 ;R$60 ;3;2;1;Acontece Imóveis;(11) 5543-6288 ;-23.596.264;-46.670.719;68864734;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-88m2-venda-RS850000-id-68864734/
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;1700000;112;15.178;R$2.000 ;R$541 ;3;2;2;MilÌ»nio Imóveis;(11) 4113-1580 ;-23.596.205;-46.669.337;47622688;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS1700000-id-47622688/
25/07/17;JoÌ£o LourenÌ¤o;;Vila Nova Conceição;Condomínio REBECA ;2800000;212;13.207;R$2.665 ;R$625 ;3;4;2;Ganan Imóveis;(11) 2613-1667 ;-23.589.559;-46.670.742;76812035;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-212m2-venda-RS2800000-id-76812035/
25/07/17;Jerusalem;;Vila Nova Conceição;Condomínio Plaza Mayor ;2340000;160;14.625;R$1.850 ;R$499 ;4;;3;Serie A Imoveis;(11) 3044-3200 ;-23.594.469;-46.669.331;55297288;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-160m2-venda-RS2340000-id-55297288/
25/07/17;ComendadoMiguel Calfat;;Vila Nova Conceição;;800000;62;12.903;R$866 ;R$130 ;2;2;1;Mendes Caetano;(11) 97335-4538 ;-23.593.159;-46.676.213;81982065;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-62m2-venda-RS800000-id-81982065/
25/07/17;Inajaroba;;Vila Nova Conceição;;7000000;388;18.041;R$5.600 ;R$1.600 ;4;4;5;Leardi - Campo Belo;(11) 2528-1792 ;-23.596.781;-46.665.754;74488811;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-388m2-venda-RS7000000-id-74488811/
25/07/17;Marcos Lopes;233;Vila Nova Conceição;Condomínio England Vila Nova ;4580000;192;23.854;R$1.600 ;;4;1;4;Bossa Nova Sotheby's International Realty;(11) 3061-0000 ;-23.597.422;-46.671.339;62285301;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-192m2-venda-RS4580000-id-62285301/
25/07/17;AntÌ«nio Joaquim de Moura Andrade;;Vila Nova Conceição;Condomínio Maison Adriana ;3000000;145;20.689;R$2.000 ;R$5.000 ;3;3;2;Adriano Silva Imóveis;(11) 5053-1790 ;-23.585.502;-46.669.185;74643148;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-145m2-venda-RS3000000-id-74643148/
25/07/17;Bueno BrandÌ£o;;Vila Nova Conceição;Condomínio IratauÌÁ ;17000000;734;23.160;;R$18.000 ;4;1;6;Baroni Imóveis;(11) 5053-7099 ;-23.591.419;-46.669.026;70531999;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-734m2-venda-RS17000000-id-70531999/
25/07/17;HÌ©lio Pellegrino;;Vila Nova Conceição;Condomínio Green Garden ;1900000;145;13.103;R$1.500 ;R$500 ;4;5;3;MilÌ»nio Imóveis;(11) 4113-1580 ;-23.597.302;-46.666.481;57671884;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-145m2-venda-RS1900000-id-57671884/
25/07/17;Araguari;;Vila Nova Conceição;;3180000;260;12.230;R$3.800 ;R$950 ;3;1;4;Nokkel;(11) 4175-1000 ;-23.600.177;-46.671.859;78182716;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-260m2-venda-RS3180000-id-78182716/
